Date,Ticker,Open,High,Low,Close,Adj_Close,Volume,Market_Cap,Daily_Return,Sector,Country,Source,Volatility_7D,Volatility_30D
2021-01-26,HSBC,106.85,106.96,105.42,106.05,106.05,4473883,1060473022.0,-0.02617,Financials,UK,Synthetic Stock Generator v1.0,0.020665370389454256,0.016354558508959793
2021-01-27,HSBC,108.84,110.4,107.14,108.76,108.76,3206769,1087556769.0,0.02554,Financials,UK,Synthetic Stock Generator v1.0,0.0225414016972368,0.01593384954677654
2021-01-28,HSBC,107.97,110.27,107.23,108.68,108.68,4966689,1086782244.0,-0.00071,Financials,UK,Synthetic Stock Generator v1.0,0.020165439081094486,0.015637514780352656
2021-01-29,HSBC,102.71,103.98,101.94,102.62,102.62,2901434,1026206840.0,-0.05574,Financials,UK,Synthetic Stock Generator v1.0,0.029792914146376026,0.01841166786790815
2021-02-01,HSBC,105.75,106.69,104.47,106.31,106.31,1160120,1063103470.0,0.03595,Financials,UK,Synthetic Stock Generator v1.0,0.03300070049761569,0.019405588056436027
2021-02-02,HSBC,110.03,110.64,109.15,109.21,109.21,2898291,1092145729.0,0.02732,Financials,UK,Synthetic Stock Generator v1.0,0.032960867129139086,0.019893546126099917
2021-02-03,HSBC,107.05,108.96,105.8,107.27,107.27,2071392,1072694679.0,-0.01781,Financials,UK,Synthetic Stock Generator v1.0,0.03361870511089522,0.020289684384282417
2021-02-04,HSBC,107.63,108.52,106.84,108.19,108.19,3703231,1081947084.0,0.00863,Financials,UK,Synthetic Stock Generator v1.0,0.031920323425978114,0.02031182872630865
2021-02-05,HSBC,110.68,112.03,108.74,110.68,110.68,1079721,1106843604.0,0.02301,Financials,UK,Synthetic Stock Generator v1.0,0.03163977507294681,0.020369782510872094
2021-02-08,HSBC,110.04,111.42,109.46,109.6,109.6,2965528,1096038334.0,-0.00976,Financials,UK,Synthetic Stock Generator v1.0,0.031997136181376035,0.020503045204156353
2021-02-09,HSBC,112.8,115.25,111.97,113.9,113.9,1052212,1139016893.0,0.03921,Financials,UK,Synthetic Stock Generator v1.0,0.022251428739574915,0.02136455741826078
2021-02-10,HSBC,113.56,115.73,112.72,113.2,113.2,2943444,1132019391.0,-0.00614,Financials,UK,Synthetic Stock Generator v1.0,0.02138657010725143,0.021391274072312345
2021-02-11,HSBC,113.69,116.13,113.35,114.61,114.61,3100091,1146072705.0,0.01241,Financials,UK,Synthetic Stock Generator v1.0,0.019978235181125997,0.02142367168591201
2021-02-12,HSBC,115.16,117.02,113.4,114.7,114.7,2613368,1147048157.0,0.00085,Financials,UK,Synthetic Stock Generator v1.0,0.017148329225848646,0.021262673364859142
2021-02-15,HSBC,112.01,114.75,111.02,112.82,112.82,3881902,1128151973.0,-0.01647,Financials,UK,Synthetic Stock Generator v1.0,0.019834048526520764,0.021511893980858097
2021-02-16,HSBC,120.18,120.32,119.1,119.18,119.18,1796544,1191819664.0,0.05644,Financials,UK,Synthetic Stock Generator v1.0,0.027218058256203635,0.023189859121865202
2021-02-17,HSBC,120.27,120.62,118.44,120.47,120.47,4568366,1204663881.0,0.01078,Financials,UK,Synthetic Stock Generator v1.0,0.025678902772880447,0.023196889706789705
2021-02-18,HSBC,118.98,119.67,117.6,118.81,118.81,1317385,1188083389.0,-0.01376,Financials,UK,Synthetic Stock Generator v1.0,0.024754644970571622,0.023439393525656233
2021-02-19,HSBC,116.51,118.54,115.77,115.95,115.95,2553983,1159468922.0,-0.02408,Financials,UK,Synthetic Stock Generator v1.0,0.02707710929215021,0.023700719267421063
2021-02-22,HSBC,116.83,117.02,114.94,115.83,115.83,1199494,1158283774.0,-0.00102,Financials,UK,Synthetic Stock Generator v1.0,0.026834998913110957,0.023534448402484306
2021-02-23,HSBC,115.78,116.62,115.09,115.79,115.79,4092636,1157934778.0,-0.0003,Financials,UK,Synthetic Stock Generator v1.0,0.026845445210899894,0.023541926404833043
2021-02-24,HSBC,117.17,119.26,115.88,117.3,117.3,4112292,1173037130.0,0.01304,Financials,UK,Synthetic Stock Generator v1.0,0.025822220036608917,0.023332935628794585
2021-02-25,HSBC,117.77,118.11,114.62,116.86,116.86,2974894,1168639996.0,-0.00375,Financials,UK,Synthetic Stock Generator v1.0,0.013029234710559813,0.023340459558753204
2021-02-26,HSBC,118.71,119.97,117.45,118.28,118.28,3958606,1182814647.0,0.01213,Financials,UK,Synthetic Stock Generator v1.0,0.01327024975542767,0.023281551869909038
2021-03-01,HSBC,120.19,120.72,118.56,119.77,119.77,3633550,1197712295.0,0.0126,Financials,UK,Synthetic Stock Generator v1.0,0.013293876320285487,0.023018880316698364
2021-03-02,HSBC,118.24,118.54,116.54,118.39,118.39,4466671,1183948067.0,-0.01149,Financials,UK,Synthetic Stock Generator v1.0,0.009651296976745298,0.022689555774945625
2021-03-03,HSBC,117.5,118.37,116.53,117.0,117.0,3413888,1169955151.0,-0.01182,Financials,UK,Synthetic Stock Generator v1.0,0.011153044000459697,0.02281207839226214
2021-03-04,HSBC,120.9,122.13,120.23,120.82,120.82,2889864,1208188687.0,0.03268,Financials,UK,Synthetic Stock Generator v1.0,0.016128442194429295,0.023124631662801258
2021-03-05,HSBC,126.64,127.63,123.55,125.44,125.44,3781700,1254403604.0,0.03825,Financials,UK,Synthetic Stock Generator v1.0,0.020209143145286153,0.023561646725914178
2021-03-08,HSBC,125.34,127.99,123.75,126.23,126.23,4341343,1262305934.0,0.0063,Financials,UK,Synthetic Stock Generator v1.0,0.019427966832329495,0.023556915171851208
2021-03-09,HSBC,125.85,128.02,125.83,126.81,126.81,4724399,1268140977.0,0.00462,Financials,UK,Synthetic Stock Generator v1.0,0.019577138635225956,0.022801490949940762
2021-03-10,HSBC,122.56,124.2,122.24,122.47,122.47,1611788,1224683162.0,-0.03427,Financials,UK,Synthetic Stock Generator v1.0,0.02567131064975433,0.023653755455031605
2021-03-11,HSBC,114.4,116.31,112.75,114.44,114.44,1993470,1144375786.0,-0.06557,Financials,UK,Synthetic Stock Generator v1.0,0.03669400833404614,0.026867348563834416
2021-03-12,HSBC,112.33,112.77,110.89,112.11,112.11,4459399,1121148798.0,-0.0203,Financials,UK,Synthetic Stock Generator v1.0,0.037122726192993956,0.02494822343201603
2021-03-15,HSBC,111.14,111.44,108.65,110.71,110.71,2639856,1107129345.0,-0.0125,Financials,UK,Synthetic Stock Generator v1.0,0.03309323841166694,0.02431907784520992
2021-03-16,HSBC,107.21,108.83,106.54,107.75,107.75,1590299,1077510305.0,-0.02675,Financials,UK,Synthetic Stock Generator v1.0,0.024731039875697358,0.024353923812344323
2021-03-17,HSBC,110.84,113.6,109.99,111.61,111.61,2357504,1116065240.0,0.03578,Financials,UK,Synthetic Stock Generator v1.0,0.03171921889988855,0.024972308076941063
2021-03-18,HSBC,111.33,112.41,109.94,110.25,110.25,4951065,1102474967.0,-0.01218,Financials,UK,Synthetic Stock Generator v1.0,0.03041981011806364,0.02505988809361224
2021-03-19,HSBC,108.98,109.93,107.67,109.17,109.17,1388377,1091719081.0,-0.00976,Financials,UK,Synthetic Stock Generator v1.0,0.029827592770389467,0.024776924101490787
2021-03-22,HSBC,109.83,111.61,108.86,110.0,110.0,4591747,1099979323.0,0.00757,Financials,UK,Synthetic Stock Generator v1.0,0.021044465961840113,0.024747413425737417
2021-03-23,HSBC,107.1,108.76,105.23,107.51,107.51,2484147,1075139113.0,-0.02258,Financials,UK,Synthetic Stock Generator v1.0,0.021328367539611686,0.023966396611750474
2021-03-24,HSBC,104.34,104.48,102.6,103.41,103.41,4575948,1034146402.0,-0.03813,Financials,UK,Synthetic Stock Generator v1.0,0.02462116356385487,0.0248680815966743
2021-03-25,HSBC,104.1,104.64,101.79,103.52,103.52,4406123,1035200457.0,0.00102,Financials,UK,Synthetic Stock Generator v1.0,0.023581702248828017,0.024715772061998997
2021-03-26,HSBC,103.08,105.21,101.55,103.59,103.59,1668632,1035908595.0,0.00068,Financials,UK,Synthetic Stock Generator v1.0,0.015795246873965697,0.02471485728412594
2021-03-29,HSBC,104.48,106.35,104.41,104.94,104.94,1819098,1049395026.0,0.01302,Financials,UK,Synthetic Stock Generator v1.0,0.018054191308655262,0.024750963211258224
2021-03-30,HSBC,104.42,106.05,103.83,105.4,105.4,1726131,1053966344.0,0.00436,Financials,UK,Synthetic Stock Generator v1.0,0.01846331846043468,0.02219728869484513
2021-03-31,HSBC,103.84,104.98,102.67,104.41,104.41,1758028,1044091386.0,-0.00937,Financials,UK,Synthetic Stock Generator v1.0,0.017654138190183473,0.02204373598308496
2021-04-01,HSBC,104.36,105.15,102.62,103.37,103.37,2944608,1033738961.0,-0.00992,Financials,UK,Synthetic Stock Generator v1.0,0.01643238338797885,0.021999332549958842
2021-04-02,HSBC,100.98,102.85,98.64,100.01,100.01,4219941,1000074470.0,-0.03257,Financials,UK,Synthetic Stock Generator v1.0,0.014626100772575146,0.022313703333081716
2021-04-05,HSBC,102.58,103.06,102.21,103.02,103.02,2265608,1030199010.0,0.03012,Financials,UK,Synthetic Stock Generator v1.0,0.019753819763227938,0.02319639351922732
2021-04-06,HSBC,102.12,102.58,100.57,101.86,101.86,1445988,1018617182.0,-0.01124,Financials,UK,Synthetic Stock Generator v1.0,0.02014251095616053,0.023228106243410655
2021-04-07,HSBC,102.05,102.22,100.25,101.76,101.76,3201938,1017641259.0,-0.00096,Financials,UK,Synthetic Stock Generator v1.0,0.019041598197230225,0.023013580201223828
2021-04-08,HSBC,98.78,99.91,97.65,99.21,99.21,3008926,992144701.0,-0.02505,Financials,UK,Synthetic Stock Generator v1.0,0.020049385455491064,0.023317239246788083
2021-04-09,HSBC,99.98,101.22,98.88,100.62,100.62,3990339,1006151646.0,0.01412,Financials,UK,Synthetic Stock Generator v1.0,0.021758240146797576,0.023370943016302635
2021-04-12,HSBC,105.68,107.63,102.88,104.75,104.75,4947760,1047525855.0,0.04112,Financials,UK,Synthetic Stock Generator v1.0,0.027623996211023957,0.0246607045978895
2021-04-13,HSBC,105.88,107.83,104.82,105.83,105.83,1430291,1058329476.0,0.01031,Financials,UK,Synthetic Stock Generator v1.0,0.0229889262161465,0.024758279646099873
2021-04-14,HSBC,104.04,104.75,102.07,104.45,104.45,3637159,1044501658.0,-0.01307,Financials,UK,Synthetic Stock Generator v1.0,0.021943014725376603,0.02477392632188728
2021-04-15,HSBC,103.5,105.03,101.36,103.09,103.09,2917970,1030902172.0,-0.01302,Financials,UK,Synthetic Stock Generator v1.0,0.022133877073068638,0.023862335832422418
2021-04-16,HSBC,107.14,107.82,104.38,106.3,106.3,4718487,1063018951.0,0.03115,Financials,UK,Synthetic Stock Generator v1.0,0.024624394022033928,0.023450251771802363
2021-04-19,HSBC,105.94,106.43,104.65,105.55,105.55,2059697,1055478906.0,-0.00709,Financials,UK,Synthetic Stock Generator v1.0,0.02152929078963729,0.02335033447297919
2021-04-20,HSBC,105.83,106.48,105.26,106.13,106.13,1656740,1061325836.0,0.00554,Financials,UK,Synthetic Stock Generator v1.0,0.021438195997309263,0.023364930504310617
2021-04-21,HSBC,105.83,107.35,104.88,105.34,105.34,1429478,1053365232.0,-0.0075,Financials,UK,Synthetic Stock Generator v1.0,0.01606480388331968,0.02273701301918269
2021-04-22,HSBC,102.28,103.52,100.69,101.8,101.8,2635231,1018008779.0,-0.03357,Financials,UK,Synthetic Stock Generator v1.0,0.019888380910423414,0.020418166131191115
2021-04-23,HSBC,99.28,100.75,99.09,99.36,99.36,3116460,993571842.0,-0.024,Financials,UK,Synthetic Stock Generator v1.0,0.020992460324511505,0.020532794741219662
2021-04-26,HSBC,99.49,100.84,97.82,99.44,99.44,3329180,994445576.0,0.00088,Financials,UK,Synthetic Stock Generator v1.0,0.020977477945462848,0.020482909862536182
2021-04-27,HSBC,96.18,97.72,93.94,95.58,95.58,3568634,955792140.0,-0.03887,Financials,UK,Synthetic Stock Generator v1.0,0.01726501361824237,0.021071041982538154
2021-04-28,HSBC,96.61,97.69,95.78,97.31,97.31,3574926,973106563.0,0.01812,Financials,UK,Synthetic Stock Generator v1.0,0.021327796193610575,0.020154677506779888
2021-04-29,HSBC,96.93,99.54,96.21,97.85,97.85,4329668,978526804.0,0.00557,Financials,UK,Synthetic Stock Generator v1.0,0.021331756786984207,0.020177789929444252
2021-04-30,HSBC,97.21,97.36,95.64,97.31,97.31,2534851,973056236.0,-0.00559,Financials,UK,Synthetic Stock Generator v1.0,0.021401142381613524,0.020149451277432086
2021-05-03,HSBC,97.59,100.23,96.39,98.48,98.48,3357741,984758607.0,0.01203,Financials,UK,Synthetic Stock Generator v1.0,0.020322282867640148,0.020251146097835116
2021-05-04,HSBC,99.06,99.53,96.81,98.57,98.57,2947413,985692154.0,0.00095,Financials,UK,Synthetic Stock Generator v1.0,0.018443883100082888,0.019939269300299985
2021-05-05,HSBC,97.04,98.37,95.44,96.08,96.08,3024602,960822388.0,-0.02523,Financials,UK,Synthetic Stock Generator v1.0,0.020526001976587074,0.019276923801902837
2021-05-06,HSBC,94.91,96.84,94.42,95.22,95.22,4987185,952225997.0,-0.00895,Financials,UK,Synthetic Stock Generator v1.0,0.014442491375896902,0.019304194175324207
2021-05-07,HSBC,95.87,98.08,95.54,96.37,96.37,1863192,963742681.0,0.01209,Financials,UK,Synthetic Stock Generator v1.0,0.013284149523828306,0.019482641599078945
2021-05-10,HSBC,95.41,96.47,93.81,95.2,95.2,1442070,952006915.0,-0.01218,Financials,UK,Synthetic Stock Generator v1.0,0.013446363820750916,0.019345647988422473
2021-05-11,HSBC,95.82,96.53,93.67,95.26,95.26,2558384,952641482.0,0.00067,Financials,UK,Synthetic Stock Generator v1.0,0.01351855250774879,0.019308535272459598
2021-05-12,HSBC,99.85,100.79,97.57,99.3,99.3,3480867,992967398.0,0.04233,Financials,UK,Synthetic Stock Generator v1.0,0.021567607435137297,0.020972801184873477
2021-05-13,HSBC,101.79,103.26,98.97,100.8,100.8,2288772,1008036578.0,0.01518,Financials,UK,Synthetic Stock Generator v1.0,0.022181885896036008,0.021123795780136675
2021-05-14,HSBC,100.69,100.76,99.57,99.74,99.74,2762259,997361971.0,-0.01059,Financials,UK,Synthetic Stock Generator v1.0,0.019566897824545147,0.020344348762045064
2021-05-17,HSBC,99.07,99.27,97.8,98.25,98.25,2791690,982509537.0,-0.01489,Financials,UK,Synthetic Stock Generator v1.0,0.020409045730240473,0.019704422002098463
2021-05-18,HSBC,95.26,96.58,94.53,96.1,96.1,4384904,961002030.0,-0.02189,Financials,UK,Synthetic Stock Generator v1.0,0.022300324255596846,0.019981958670231777
2021-05-19,HSBC,97.69,98.15,95.77,98.05,98.05,3342010,980502309.0,0.02029,Financials,UK,Synthetic Stock Generator v1.0,0.022764203415513058,0.02038340355999595
2021-05-20,HSBC,99.11,100.02,97.19,98.74,98.74,2269119,987376132.0,0.00701,Financials,UK,Synthetic Stock Generator v1.0,0.022715146509595312,0.01991615510139919
2021-05-21,HSBC,98.91,99.0,98.31,98.84,98.84,1986854,988445177.0,0.00108,Financials,UK,Synthetic Stock Generator v1.0,0.01582920071381036,0.019739569502345573
2021-05-24,HSBC,101.87,103.29,100.65,100.93,100.93,1530215,1009332435.0,0.02113,Financials,UK,Synthetic Stock Generator v1.0,0.016935394747040717,0.018593675321302763
2021-05-25,HSBC,105.79,105.83,103.46,105.54,105.54,1332855,1055408427.0,0.04565,Financials,UK,Synthetic Stock Generator v1.0,0.023117039170274363,0.020373804290420783
2021-05-26,HSBC,103.04,104.75,101.81,104.06,104.06,3260317,1040642482.0,-0.01399,Financials,UK,Synthetic Stock Generator v1.0,0.02296833068130363,0.02039500465377703
2021-05-27,HSBC,102.52,102.69,100.03,101.82,101.82,2488024,1018181482.0,-0.02158,Financials,UK,Synthetic Stock Generator v1.0,0.022900237782088415,0.020642926497176136
2021-05-28,HSBC,103.3,105.17,101.87,103.33,103.33,1322155,1033277857.0,0.01483,Financials,UK,Synthetic Stock Generator v1.0,0.022522106705994218,0.01999285246132303
2021-05-31,HSBC,101.8,102.69,100.56,102.29,102.29,1406276,1022866684.0,-0.01008,Financials,UK,Synthetic Stock Generator v1.0,0.023517805615158493,0.020032948446204228
2021-06-01,HSBC,105.27,106.58,103.48,104.79,104.79,1571712,1047915734.0,0.02449,Financials,UK,Synthetic Stock Generator v1.0,0.024464540228081706,0.02053394237695797
2021-06-02,HSBC,107.24,108.86,105.49,107.74,107.74,4371204,1077427336.0,0.02816,Financials,UK,Synthetic Stock Generator v1.0,0.025196272211050044,0.021121734856146022
2021-06-03,HSBC,108.72,110.14,107.0,108.63,108.63,2469805,1086313402.0,0.00825,Financials,UK,Synthetic Stock Generator v1.0,0.01964052758480594,0.020119926592608497
2021-06-04,HSBC,105.26,105.26,105.07,105.2,105.2,4188322,1052041054.0,-0.03155,Financials,UK,Synthetic Stock Generator v1.0,0.02316984205713065,0.020504587869015104
2021-06-07,HSBC,106.12,106.94,103.86,105.13,105.13,4485758,1051313000.0,-0.00069,Financials,UK,Synthetic Stock Generator v1.0,0.020891628877204776,0.02050984004095955
2021-06-08,HSBC,106.28,106.81,104.96,105.31,105.31,3946396,1053148535.0,0.00175,Financials,UK,Synthetic Stock Generator v1.0,0.020421849293622455,0.018999927165619636
2021-06-09,HSBC,105.81,107.83,105.35,106.15,106.15,3328341,1061472243.0,0.0079,Financials,UK,Synthetic Stock Generator v1.0,0.019632006786780353,0.01881787651242249
2021-06-10,HSBC,102.69,103.37,102.36,103.22,103.22,2314054,1032167201.0,-0.02761,Financials,UK,Synthetic Stock Generator v1.0,0.021045763627549036,0.019623778447962387
2021-06-11,HSBC,99.84,100.59,99.73,100.23,100.23,2603235,1002330950.0,-0.02891,Financials,UK,Synthetic Stock Generator v1.0,0.01830395286478278,0.020380669523592337
2021-06-14,HSBC,100.6,102.29,99.57,99.85,99.85,3394670,998473358.0,-0.00385,Financials,UK,Synthetic Stock Generator v1.0,0.01678828602386339,0.020295418431516637
2021-06-15,HSBC,98.81,99.13,96.26,98.14,98.14,2248346,981449410.0,-0.01705,Financials,UK,Synthetic Stock Generator v1.0,0.01471979959102702,0.020550979731658415
2021-06-16,HSBC,97.13,98.8,96.75,97.51,97.51,3050668,975058533.0,-0.00651,Financials,UK,Synthetic Stock Generator v1.0,0.014278543843323572,0.020034347428767234
2021-06-17,HSBC,98.35,100.18,96.58,97.57,97.57,2606748,975719179.0,0.00068,Financials,UK,Synthetic Stock Generator v1.0,0.01412909982641361,0.019951658232009114
2021-06-18,HSBC,95.15,96.07,94.71,96.02,96.02,2619650,960242321.0,-0.01586,Financials,UK,Synthetic Stock Generator v1.0,0.011509063716004303,0.020068371355209055
2021-06-21,HSBC,93.61,94.72,91.92,93.28,93.28,4709712,932789595.0,-0.02859,Financials,UK,Synthetic Stock Generator v1.0,0.011704267638446248,0.02062964033205343
2021-06-22,HSBC,96.23,97.46,94.46,95.42,95.42,4216252,954211511.0,0.02297,Financials,UK,Synthetic Stock Generator v1.0,0.01639556313385392,0.021069380910554148
2021-06-23,HSBC,91.4,91.75,90.63,91.16,91.16,1767453,911638141.0,-0.04462,Financials,UK,Synthetic Stock Generator v1.0,0.02156376237160498,0.02106432848129312
2021-06-24,HSBC,90.51,91.38,89.26,90.42,90.42,4893154,904233754.0,-0.00812,Financials,UK,Synthetic Stock Generator v1.0,0.021528434574722206,0.020813072232304556
2021-06-25,HSBC,88.4,89.32,87.86,89.28,89.28,3344436,892844195.0,-0.0126,Financials,UK,Synthetic Stock Generator v1.0,0.02141897745547379,0.020840212344760627
2021-06-28,HSBC,89.31,90.36,88.68,89.39,89.39,2104086,893934644.0,0.00122,Financials,UK,Synthetic Stock Generator v1.0,0.02147444250620677,0.020743220825847793
2021-06-29,HSBC,88.87,89.07,87.74,89.06,89.06,2136482,890581821.0,-0.00375,Financials,UK,Synthetic Stock Generator v1.0,0.021620432795985228,0.02043375083014634
2021-06-30,HSBC,89.73,90.93,88.51,89.98,89.98,2483974,899762749.0,0.01031,Financials,UK,Synthetic Stock Generator v1.0,0.02119033854422923,0.020131771884148768
2021-07-01,HSBC,91.39,92.59,90.22,91.06,91.06,4301997,910599506.0,0.01204,Financials,UK,Synthetic Stock Generator v1.0,0.019089427016270633,0.020235799845874623
2021-07-02,HSBC,92.82,94.79,91.0,93.71,93.71,4655001,937135021.0,0.02914,Financials,UK,Synthetic Stock Generator v1.0,0.014298685087730786,0.02103935634477204
2021-07-05,HSBC,100.97,101.56,100.56,101.37,101.37,1620374,1013665902.0,0.08166,Financials,UK,Synthetic Stock Generator v1.0,0.03149932962249619,0.02568089676210213
2021-07-06,HSBC,98.94,100.12,97.58,99.87,99.87,2677661,998717554.0,-0.01475,Financials,UK,Synthetic Stock Generator v1.0,0.031843070263552216,0.02434869183627596
2021-07-07,HSBC,97.04,97.84,95.44,97.38,97.38,3717377,973838362.0,-0.02491,Financials,UK,Synthetic Stock Generator v1.0,0.035285547560816824,0.02462106840310439
2021-07-08,HSBC,93.42,94.71,91.25,92.95,92.95,4761328,929464791.0,-0.04557,Financials,UK,Synthetic Stock Generator v1.0,0.041543956181833416,0.02564968789664706
2021-07-09,HSBC,89.47,89.92,88.78,89.77,89.77,1431464,897682676.0,-0.03419,Financials,UK,Synthetic Stock Generator v1.0,0.04424258409743996,0.026051330329831975
2021-07-12,HSBC,91.06,92.07,89.82,91.18,91.18,3660924,911822852.0,0.01575,Financials,UK,Synthetic Stock Generator v1.0,0.04442586875105217,0.02628140885891005
2021-07-13,HSBC,92.96,94.22,92.03,92.35,92.35,4042160,923511356.0,0.01282,Financials,UK,Synthetic Stock Generator v1.0,0.04311294651427639,0.025937040207252716
2021-07-14,HSBC,91.42,92.39,91.23,91.26,91.26,3596997,912614016.0,-0.0118,Financials,UK,Synthetic Stock Generator v1.0,0.022840087461261937,0.02525176439493826
2021-07-15,HSBC,91.33,93.03,89.87,91.66,91.66,3153894,916618563.0,0.00439,Financials,UK,Synthetic Stock Generator v1.0,0.023946961533076933,0.02519055122986331
2021-07-16,HSBC,91.55,93.09,91.05,91.61,91.61,1325807,916126662.0,-0.00054,Financials,UK,Synthetic Stock Generator v1.0,0.02351294354787835,0.024709750202247523
2021-07-19,HSBC,92.35,92.92,91.1,91.99,91.99,1320366,919938050.0,0.00416,Financials,UK,Synthetic Stock Generator v1.0,0.01705300839260027,0.024750081908607068
2021-07-20,HSBC,91.32,93.5,89.98,91.95,91.95,1281502,919451922.0,-0.00053,Financials,UK,Synthetic Stock Generator v1.0,0.009172387651974562,0.02473484232469628
2021-07-21,HSBC,91.98,93.19,91.1,92.63,92.63,1295542,926251395.0,0.0074,Financials,UK,Synthetic Stock Generator v1.0,0.007739367822097256,0.02472655837748963
2021-07-22,HSBC,94.92,96.56,93.01,94.34,94.34,2845658,943418306.0,0.01853,Financials,UK,Synthetic Stock Generator v1.0,0.009199619039731518,0.02465772047149888
2021-07-23,HSBC,97.52,99.12,95.48,97.36,97.36,1477687,973575419.0,0.03197,Financials,UK,Synthetic Stock Generator v1.0,0.01187927326621177,0.024930189334016004
2021-07-26,HSBC,98.14,98.24,95.47,97.21,97.21,2812813,972067456.0,-0.00155,Financials,UK,Synthetic Stock Generator v1.0,0.012488340466973502,0.02492361908924439
2021-07-27,HSBC,95.45,97.05,94.08,95.98,95.98,4806964,959818618.0,-0.0126,Financials,UK,Synthetic Stock Generator v1.0,0.014595980529551548,0.024835406189042147
2021-07-28,HSBC,96.78,99.07,95.96,97.64,97.64,2133577,976403413.0,0.01728,Financials,UK,Synthetic Stock Generator v1.0,0.015040782021209008,0.025014347018893168
2021-07-29,HSBC,99.54,100.12,97.4,98.81,98.81,2750069,988061912.0,0.01194,Financials,UK,Synthetic Stock Generator v1.0,0.014502104280807972,0.025103868502545652
2021-07-30,HSBC,102.08,103.74,100.49,101.78,101.78,3883811,1017813482.0,0.03011,Financials,UK,Synthetic Stock Generator v1.0,0.016158431677787133,0.025457440167563152
2021-08-02,HSBC,102.08,103.28,101.23,101.54,101.54,1034347,1015413594.0,-0.00236,Financials,UK,Synthetic Stock Generator v1.0,0.0170171941059064,0.024803675246767902
2021-08-03,HSBC,100.19,101.85,98.78,100.86,100.86,2933621,1008594621.0,-0.00672,Financials,UK,Synthetic Stock Generator v1.0,0.015129946810091258,0.024575894153586277
2021-08-04,HSBC,99.4,101.4,98.8,100.35,100.35,2627955,1003491147.0,-0.00506,Financials,UK,Synthetic Stock Generator v1.0,0.0154441789003094,0.022990759715565093
2021-08-05,HSBC,101.27,102.62,99.42,101.51,101.51,1170752,1015056599.0,0.01153,Financials,UK,Synthetic Stock Generator v1.0,0.013524376404953294,0.022929429957173373
2021-08-06,HSBC,101.93,103.66,100.59,101.68,101.68,3574459,1016839052.0,0.00176,Financials,UK,Synthetic Stock Generator v1.0,0.013032359542235451,0.022717462208517097
2021-08-09,HSBC,98.45,98.86,97.1,97.9,97.9,2426406,979014330.0,-0.0372,Financials,UK,Synthetic Stock Generator v1.0,0.02038715270061259,0.02396276015034555
2021-08-10,HSBC,96.38,97.72,95.3,96.29,96.29,4071869,962933576.0,-0.01643,Financials,UK,Synthetic Stock Generator v1.0,0.015503467046960501,0.024202189356650625
2021-08-11,HSBC,94.91,95.39,94.05,95.17,95.17,1962617,951704627.0,-0.01166,Financials,UK,Synthetic Stock Generator v1.0,0.015359112852604714,0.024301989486223266
2021-08-12,HSBC,96.26,98.3,94.71,96.82,96.82,2791556,968173140.0,0.0173,Financials,UK,Synthetic Stock Generator v1.0,0.018370428229448902,0.024394575195430597
2021-08-13,HSBC,95.58,96.26,93.68,94.65,94.65,3718715,946502033.0,-0.02238,Financials,UK,Synthetic Stock Generator v1.0,0.01940999214935686,0.024255103705140633
2021-08-16,HSBC,93.74,94.24,92.26,94.09,94.09,3930648,940942299.0,-0.00587,Financials,UK,Synthetic Stock Generator v1.0,0.017488006366269033,0.018826602528300776
2021-08-17,HSBC,94.11,94.12,93.08,93.74,93.74,4071850,937386044.0,-0.00378,Financials,UK,Synthetic Stock Generator v1.0,0.016950404546373334,0.01868255326331982
2021-08-18,HSBC,95.3,96.91,94.87,96.25,96.25,3790170,962471336.0,0.02676,Financials,UK,Synthetic Stock Generator v1.0,0.017953883384143624,0.01887271948314963
2021-08-19,HSBC,93.83,95.1,92.42,93.09,93.09,4927440,930856627.0,-0.03285,Financials,UK,Synthetic Stock Generator v1.0,0.02093389675462581,0.017938455052071037
2021-08-20,HSBC,94.82,95.88,92.87,94.13,94.13,2697910,941253792.0,0.01117,Financials,UK,Synthetic Stock Generator v1.0,0.02143045140959582,0.016815835188995185
2021-08-23,HSBC,94.06,95.05,92.34,94.32,94.32,4353812,943191180.0,0.00206,Financials,UK,Synthetic Stock Generator v1.0,0.019938825489600975,0.016606365435835328
2021-08-24,HSBC,94.27,95.94,93.8,94.65,94.65,3124177,946519141.0,0.00353,Financials,UK,Synthetic Stock Generator v1.0,0.018190153799187488,0.0164694526844136
2021-08-25,HSBC,98.14,99.69,96.33,99.07,99.07,1035707,990677281.0,0.04665,Financials,UK,Synthetic Stock Generator v1.0,0.024892100104632546,0.018267983012181004
2021-08-26,HSBC,96.88,99.19,96.05,97.79,97.79,4733212,977911595.0,-0.01289,Financials,UK,Synthetic Stock Generator v1.0,0.02581041308870363,0.018490462720256513
2021-08-27,HSBC,94.89,95.83,93.18,95.78,95.78,2419686,957755256.0,-0.02061,Financials,UK,Synthetic Stock Generator v1.0,0.025776306303787327,0.018954911606836603
2021-08-30,HSBC,97.09,98.03,95.19,96.73,96.73,2160160,967345793.0,0.01001,Financials,UK,Synthetic Stock Generator v1.0,0.02152967774513877,0.019011573513816916
2021-08-31,HSBC,96.55,98.71,95.6,97.26,97.26,3047925,972635239.0,0.00547,Financials,UK,Synthetic Stock Generator v1.0,0.021395814566227217,0.01901722803023678
